item_id,scoring_system,condition,model,reasoning,raw_output,parsed_answer,determinable_case,correct,input_tokens,output_tokens,reasoning_tokens
IT076,Bishop Score,irr_to_det_4x,Claude Opus 4.5,high,B,B,B,1,336.0,3448.0,3447.0
IT076,Bishop Score,irr_to_det_matched,Claude Opus 4.5,high,B,B,B,1,208.0,5331.0,5330.0
IT076,Bishop Score,irr_to_und_2x,Claude Opus 4.5,high,B,B,B,1,245.0,3772.0,3771.0
IT076,Bishop Score,irr_to_und_4x,Claude Opus 4.5,high,B,B,B,1,336.0,3868.0,3867.0
IT076,Bishop Score,irr_to_und_matched,Claude Opus 4.5,high,B,B,B,1,208.0,888.0,887.0
IT076,Bishop Score,rel_to_det,Claude Opus 4.5,high,B,B,B,1,212.0,3498.0,3497.0
IT076,Bishop Score,rel_to_und,Claude Opus 4.5,high,A,A,B,0,208.0,2172.0,2171.0
IT080,Bishop Score,baseline,Claude Opus 4.5,high,B,B,B,1,199.0,2694.0,2693.0
IT080,Bishop Score,irr_to_det_2x,Claude Opus 4.5,high,B,B,B,1,244.0,1141.0,1140.0
IT080,Bishop Score,irr_to_det_4x,Claude Opus 4.5,high,B,B,B,1,335.0,904.0,903.0
IT080,Bishop Score,irr_to_det_matched,Claude Opus 4.5,high,B,B,B,1,207.0,1604.0,1603.0
IT080,Bishop Score,irr_to_und_2x,Claude Opus 4.5,high,B,B,B,1,244.0,1725.0,1724.0
IT080,Bishop Score,irr_to_und_4x,Claude Opus 4.5,high,B,B,B,1,335.0,1307.0,1306.0
IT080,Bishop Score,irr_to_und_matched,Claude Opus 4.5,high,B,B,B,1,207.0,1186.0,1185.0
IT080,Bishop Score,rel_to_det,Claude Opus 4.5,high,B,B,B,1,207.0,2859.0,2858.0
IT080,Bishop Score,rel_to_und,Claude Opus 4.5,high,B,B,B,1,205.0,997.0,996.0
IT081,Bishop Score,baseline,Claude Opus 4.5,high,A,A,A,1,193.0,1529.0,1528.0
IT081,Bishop Score,irr_to_det_2x,Claude Opus 4.5,high,B,B,A,0,238.0,5925.0,5924.0
IT081,Bishop Score,irr_to_det_4x,Claude Opus 4.5,high,A,A,A,1,329.0,3334.0,3333.0
IT081,Bishop Score,irr_to_det_matched,Claude Opus 4.5,high,A,A,A,1,201.0,3276.0,3275.0
IT081,Bishop Score,irr_to_und_2x,Claude Opus 4.5,high,A,A,A,1,238.0,1179.0,1178.0
IT081,Bishop Score,irr_to_und_4x,Claude Opus 4.5,high,B,B,A,0,329.0,7301.0,7300.0
IT081,Bishop Score,irr_to_und_matched,Claude Opus 4.5,high,B,B,A,0,201.0,3891.0,3890.0
IT081,Bishop Score,rel_to_det,Claude Opus 4.5,high,A,A,A,1,200.0,3226.0,3225.0
IT081,Bishop Score,rel_to_und,Claude Opus 4.5,high,A,A,A,1,201.0,1557.0,1556.0
IT083,Bishop Score,baseline,Claude Opus 4.5,high,A,A,A,1,192.0,4884.0,4883.0
IT083,Bishop Score,irr_to_det_2x,Claude Opus 4.5,high,A,A,A,1,237.0,5832.0,5831.0
IT083,Bishop Score,irr_to_det_4x,Claude Opus 4.5,high,A,A,A,1,328.0,1810.0,1809.0
IT083,Bishop Score,irr_to_det_matched,Claude Opus 4.5,high,A,A,A,1,200.0,3297.0,3296.0
IT083,Bishop Score,irr_to_und_2x,Claude Opus 4.5,high,A,A,A,1,237.0,946.0,945.0
IT083,Bishop Score,irr_to_und_4x,Claude Opus 4.5,high,A,A,A,1,328.0,999.0,998.0
IT083,Bishop Score,irr_to_und_matched,Claude Opus 4.5,high,A,A,A,1,200.0,5533.0,5532.0
IT083,Bishop Score,rel_to_det,Claude Opus 4.5,high,A,A,A,1,204.0,712.0,711.0
IT083,Bishop Score,rel_to_und,Claude Opus 4.5,high,B,B,A,0,198.0,4209.0,4208.0
IT085,Blatchford Score,baseline,Claude Opus 4.5,high,A,A,A,1,199.0,1633.0,1632.0
IT085,Blatchford Score,irr_to_det_2x,Claude Opus 4.5,high,A,A,A,1,253.0,1164.0,1163.0
IT085,Blatchford Score,irr_to_det_4x,Claude Opus 4.5,high,A,A,A,1,348.0,1749.0,1748.0
IT085,Blatchford Score,irr_to_det_matched,Claude Opus 4.5,high,A,A,A,1,210.0,1253.0,1252.0
IT085,Blatchford Score,irr_to_und_2x,Claude Opus 4.5,high,A,A,A,1,253.0,1809.0,1808.0
IT085,Blatchford Score,irr_to_und_4x,Claude Opus 4.5,high,A,A,A,1,348.0,2040.0,2039.0
IT085,Blatchford Score,irr_to_und_matched,Claude Opus 4.5,high,A,A,A,1,210.0,2528.0,2527.0
IT085,Blatchford Score,rel_to_det,Claude Opus 4.5,high,A,A,A,1,214.0,2170.0,2169.0
IT085,Blatchford Score,rel_to_und,Claude Opus 4.5,high,A,A,A,1,204.0,1793.0,1792.0
IT086,Blatchford Score,baseline,Claude Opus 4.5,high,A,A,A,1,184.0,1726.0,1725.0
IT086,Blatchford Score,irr_to_det_2x,Claude Opus 4.5,high,A,A,A,1,238.0,1479.0,1478.0
IT086,Blatchford Score,irr_to_det_4x,Claude Opus 4.5,high,A,A,A,1,333.0,1475.0,1474.0
IT086,Blatchford Score,irr_to_det_matched,Claude Opus 4.5,high,A,A,A,1,195.0,1332.0,1331.0
IT086,Blatchford Score,irr_to_und_2x,Claude Opus 4.5,high,A,A,A,1,238.0,2050.0,2049.0
IT086,Blatchford Score,irr_to_und_4x,Claude Opus 4.5,high,A,A,A,1,333.0,1560.0,1559.0
IT086,Blatchford Score,irr_to_und_matched,Claude Opus 4.5,high,A,A,A,1,195.0,1415.0,1414.0
IT086,Blatchford Score,rel_to_det,Claude Opus 4.5,high,A,A,A,1,190.0,1382.0,1381.0
IT086,Blatchford Score,rel_to_und,Claude Opus 4.5,high,A,A,A,1,198.0,1209.0,1208.0
IT088,Blatchford Score,baseline,Claude Opus 4.5,high,B,B,B,1,219.0,1370.0,1369.0
IT088,Blatchford Score,irr_to_det_2x,Claude Opus 4.5,high,B,B,B,1,273.0,2745.0,2744.0
IT088,Blatchford Score,irr_to_det_4x,Claude Opus 4.5,high,B,B,B,1,368.0,2673.0,2672.0
IT088,Blatchford Score,irr_to_det_matched,Claude Opus 4.5,high,B,B,B,1,230.0,1783.0,1782.0
IT088,Blatchford Score,irr_to_und_2x,Claude Opus 4.5,high,B,B,B,1,273.0,2269.0,2268.0
IT088,Blatchford Score,irr_to_und_4x,Claude Opus 4.5,high,B,B,B,1,368.0,1985.0,1984.0
IT088,Blatchford Score,irr_to_und_matched,Claude Opus 4.5,high,B,B,B,1,230.0,2786.0,2785.0
IT088,Blatchford Score,rel_to_det,Claude Opus 4.5,high,B,B,B,1,226.0,1884.0,1883.0
IT088,Blatchford Score,rel_to_und,Claude Opus 4.5,high,B,B,B,1,223.0,1176.0,1175.0
IT089,Blatchford Score,baseline,Claude Opus 4.5,high,B,B,B,1,242.0,1060.0,1059.0
IT089,Blatchford Score,irr_to_det_2x,Claude Opus 4.5,high,B,B,B,1,296.0,3764.0,3763.0
IT089,Blatchford Score,irr_to_det_4x,Claude Opus 4.5,high,B,B,B,1,391.0,4319.0,4318.0
IT089,Blatchford Score,irr_to_det_matched,Claude Opus 4.5,high,B,B,B,1,253.0,2560.0,2559.0
IT089,Blatchford Score,irr_to_und_2x,Claude Opus 4.5,high,B,B,B,1,296.0,2488.0,2487.0
IT089,Blatchford Score,irr_to_und_4x,Claude Opus 4.5,high,B,B,B,1,391.0,1934.0,1933.0
IT089,Blatchford Score,irr_to_und_matched,Claude Opus 4.5,high,B,B,B,1,253.0,2821.0,2820.0
IT089,Blatchford Score,rel_to_det,Claude Opus 4.5,high,B,B,B,1,249.0,2153.0,2152.0
IT089,Blatchford Score,rel_to_und,Claude Opus 4.5,high,B,B,B,1,246.0,1121.0,1120.0
IT097,Blatchford Score,baseline,Claude Opus 4.5,high,B,B,B,1,187.0,1026.0,1025.0
IT097,Blatchford Score,irr_to_det_2x,Claude Opus 4.5,high,B,B,B,1,241.0,2065.0,2064.0
IT097,Blatchford Score,irr_to_det_4x,Claude Opus 4.5,high,B,B,B,1,336.0,1878.0,1877.0
IT097,Blatchford Score,irr_to_det_matched,Claude Opus 4.5,high,B,B,B,1,198.0,995.0,994.0
IT097,Blatchford Score,irr_to_und_2x,Claude Opus 4.5,high,B,B,B,1,241.0,2956.0,2955.0
IT097,Blatchford Score,irr_to_und_4x,Claude Opus 4.5,high,B,B,B,1,336.0,2025.0,2024.0
IT097,Blatchford Score,irr_to_und_matched,Claude Opus 4.5,high,B,B,B,1,198.0,1357.0,1356.0
IT097,Blatchford Score,rel_to_det,Claude Opus 4.5,high,B,B,B,1,202.0,1685.0,1684.0
IT097,Blatchford Score,rel_to_und,Claude Opus 4.5,high,B,B,B,1,193.0,1372.0,1371.0
IT101,Blatchford Score,baseline,Claude Opus 4.5,high,A,A,A,1,212.0,1262.0,1261.0
IT101,Blatchford Score,irr_to_det_2x,Claude Opus 4.5,high,A,A,A,1,266.0,1519.0,1518.0
IT101,Blatchford Score,irr_to_det_4x,Claude Opus 4.5,high,A,A,A,1,361.0,1287.0,1286.0
IT101,Blatchford Score,irr_to_det_matched,Claude Opus 4.5,high,A,A,A,1,223.0,1523.0,1522.0
IT101,Blatchford Score,irr_to_und_2x,Claude Opus 4.5,high,A,A,A,1,266.0,2673.0,2672.0
IT101,Blatchford Score,irr_to_und_4x,Claude Opus 4.5,high,A,A,A,1,361.0,1870.0,1869.0
IT101,Blatchford Score,irr_to_und_matched,Claude Opus 4.5,high,A,A,A,1,223.0,1088.0,1087.0
IT101,Blatchford Score,rel_to_det,Claude Opus 4.5,high,A,A,A,1,226.0,1329.0,1328.0
IT101,Blatchford Score,rel_to_und,Claude Opus 4.5,high,A,A,A,1,226.0,1342.0,1341.0
IT104,Blatchford Score,baseline,Claude Opus 4.5,high,A,A,A,1,195.0,1123.0,1122.0
IT104,Blatchford Score,irr_to_det_2x,Claude Opus 4.5,high,A,A,A,1,249.0,1032.0,1031.0
IT104,Blatchford Score,irr_to_det_4x,Claude Opus 4.5,high,A,A,A,1,344.0,1686.0,1685.0
IT104,Blatchford Score,irr_to_det_matched,Claude Opus 4.5,high,A,A,A,1,206.0,965.0,964.0
IT104,Blatchford Score,irr_to_und_2x,Claude Opus 4.5,high,A,A,A,1,249.0,1704.0,1703.0
IT104,Blatchford Score,irr_to_und_4x,Claude Opus 4.5,high,A,A,A,1,344.0,1053.0,1052.0
IT104,Blatchford Score,irr_to_und_matched,Claude Opus 4.5,high,A,A,A,1,206.0,1828.0,1827.0
IT104,Blatchford Score,rel_to_det,Claude Opus 4.5,high,A,A,A,1,208.0,1194.0,1193.0
IT104,Blatchford Score,rel_to_und,Claude Opus 4.5,high,A,A,A,1,208.0,905.0,904.0
IT108,Blatchford Score,baseline,Claude Opus 4.5,high,B,B,B,1,212.0,1102.0,1101.0
IT108,Blatchford Score,irr_to_det_2x,Claude Opus 4.5,high,B,B,B,1,266.0,2524.0,2523.0
IT108,Blatchford Score,irr_to_det_4x,Claude Opus 4.5,high,B,B,B,1,361.0,4400.0,4399.0
IT108,Blatchford Score,irr_to_det_matched,Claude Opus 4.5,high,B,B,B,1,223.0,1209.0,1208.0
IT108,Blatchford Score,irr_to_und_2x,Claude Opus 4.5,high,B,B,B,1,266.0,2784.0,2783.0
IT108,Blatchford Score,irr_to_und_4x,Claude Opus 4.5,high,B,B,B,1,361.0,2097.0,2096.0
IT108,Blatchford Score,irr_to_und_matched,Claude Opus 4.5,high,B,B,B,1,223.0,2502.0,2501.0
IT108,Blatchford Score,rel_to_det,Claude Opus 4.5,high,B,B,B,1,224.0,1715.0,1714.0
IT108,Blatchford Score,rel_to_und,Claude Opus 4.5,high,B,B,B,1,217.0,1714.0,1713.0
IT116,CHA2DS2-VASc Score,baseline,Claude Opus 4.5,high,B,B,B,1,215.0,813.0,812.0
IT116,CHA2DS2-VASc Score,irr_to_det_2x,Claude Opus 4.5,high,B,B,B,1,267.0,782.0,781.0
IT116,CHA2DS2-VASc Score,irr_to_det_4x,Claude Opus 4.5,high,B,B,B,1,381.0,1352.0,1351.0
IT116,CHA2DS2-VASc Score,irr_to_det_matched,Claude Opus 4.5,high,B,B,B,1,223.0,1087.0,1086.0
IT116,CHA2DS2-VASc Score,irr_to_und_2x,Claude Opus 4.5,high,B,B,B,1,267.0,895.0,894.0
IT116,CHA2DS2-VASc Score,irr_to_und_4x,Claude Opus 4.5,high,B,B,B,1,381.0,969.0,968.0
IT116,CHA2DS2-VASc Score,irr_to_und_matched,Claude Opus 4.5,high,B,B,B,1,223.0,911.0,910.0
IT116,CHA2DS2-VASc Score,rel_to_det,Claude Opus 4.5,high,B,B,B,1,221.0,1097.0,1096.0
IT116,CHA2DS2-VASc Score,rel_to_und,Claude Opus 4.5,high,B,B,B,1,221.0,815.0,814.0
IT123,CHA2DS2-VASc Score,baseline,Claude Opus 4.5,high,B,B,B,1,221.0,572.0,571.0
IT123,CHA2DS2-VASc Score,irr_to_det_2x,Claude Opus 4.5,high,B,B,B,1,273.0,867.0,866.0
IT123,CHA2DS2-VASc Score,irr_to_det_4x,Claude Opus 4.5,high,B,B,B,1,387.0,1146.0,1145.0
IT123,CHA2DS2-VASc Score,irr_to_det_matched,Claude Opus 4.5,high,B,B,B,1,229.0,976.0,975.0
IT123,CHA2DS2-VASc Score,irr_to_und_2x,Claude Opus 4.5,high,B,B,B,1,273.0,908.0,907.0
IT123,CHA2DS2-VASc Score,irr_to_und_4x,Claude Opus 4.5,high,B,B,B,1,387.0,721.0,720.0
IT123,CHA2DS2-VASc Score,irr_to_und_matched,Claude Opus 4.5,high,B,B,B,1,229.0,837.0,836.0
IT123,CHA2DS2-VASc Score,rel_to_det,Claude Opus 4.5,high,B,B,B,1,226.0,802.0,801.0
IT123,CHA2DS2-VASc Score,rel_to_und,Claude Opus 4.5,high,B,B,B,1,227.0,970.0,969.0
IT127,CHA2DS2-VASc Score,baseline,Claude Opus 4.5,high,A,A,A,1,223.0,1020.0,1019.0
IT127,CHA2DS2-VASc Score,irr_to_det_2x,Claude Opus 4.5,high,A,A,A,1,275.0,886.0,885.0
IT127,CHA2DS2-VASc Score,irr_to_det_4x,Claude Opus 4.5,high,A,A,A,1,389.0,1114.0,1113.0
IT127,CHA2DS2-VASc Score,irr_to_det_matched,Claude Opus 4.5,high,A,A,A,1,231.0,592.0,591.0
IT127,CHA2DS2-VASc Score,irr_to_und_2x,Claude Opus 4.5,high,A,A,A,1,275.0,628.0,627.0
IT127,CHA2DS2-VASc Score,irr_to_und_4x,Claude Opus 4.5,high,A,A,A,1,389.0,749.0,748.0
IT127,CHA2DS2-VASc Score,irr_to_und_matched,Claude Opus 4.5,high,A,A,A,1,231.0,1081.0,1080.0
IT127,CHA2DS2-VASc Score,rel_to_det,Claude Opus 4.5,high,A,A,A,1,228.0,798.0,797.0
IT127,CHA2DS2-VASc Score,rel_to_und,Claude Opus 4.5,high,A,A,A,1,230.0,749.0,748.0
IT128,CHA2DS2-VASc Score,baseline,Claude Opus 4.5,high,B,B,B,1,226.0,938.0,937.0
IT128,CHA2DS2-VASc Score,irr_to_det_2x,Claude Opus 4.5,high,B,B,B,1,278.0,1329.0,1328.0
IT128,CHA2DS2-VASc Score,irr_to_det_4x,Claude Opus 4.5,high,B,B,B,1,392.0,1099.0,1098.0
IT128,CHA2DS2-VASc Score,irr_to_det_matched,Claude Opus 4.5,high,B,B,B,1,234.0,872.0,871.0
IT128,CHA2DS2-VASc Score,irr_to_und_2x,Claude Opus 4.5,high,B,B,B,1,278.0,902.0,901.0
IT128,CHA2DS2-VASc Score,irr_to_und_4x,Claude Opus 4.5,high,B,B,B,1,392.0,888.0,887.0
IT128,CHA2DS2-VASc Score,irr_to_und_matched,Claude Opus 4.5,high,B,B,B,1,234.0,961.0,960.0
IT128,CHA2DS2-VASc Score,rel_to_det,Claude Opus 4.5,high,B,B,B,1,231.0,837.0,836.0
IT128,CHA2DS2-VASc Score,rel_to_und,Claude Opus 4.5,high,B,B,B,1,232.0,903.0,902.0
IT131,CHA2DS2-VASc Score,baseline,Claude Opus 4.5,high,A,A,A,1,237.0,2229.0,2228.0
IT131,CHA2DS2-VASc Score,irr_to_det_2x,Claude Opus 4.5,high,A,A,A,1,289.0,1042.0,1041.0
IT131,CHA2DS2-VASc Score,irr_to_det_4x,Claude Opus 4.5,high,A,A,A,1,403.0,1218.0,1217.0
IT131,CHA2DS2-VASc Score,irr_to_det_matched,Claude Opus 4.5,high,A,A,A,1,245.0,1258.0,1257.0
IT131,CHA2DS2-VASc Score,irr_to_und_2x,Claude Opus 4.5,high,A,A,A,1,289.0,1655.0,1654.0
IT131,CHA2DS2-VASc Score,irr_to_und_4x,Claude Opus 4.5,high,A,A,A,1,403.0,4491.0,4490.0
IT131,CHA2DS2-VASc Score,irr_to_und_matched,Claude Opus 4.5,high,A,A,A,1,245.0,1318.0,1317.0
IT131,CHA2DS2-VASc Score,rel_to_det,Claude Opus 4.5,high,A,A,A,1,240.0,964.0,963.0
IT131,CHA2DS2-VASc Score,rel_to_und,Claude Opus 4.5,high,A,A,A,1,244.0,2870.0,2869.0
IT134,CHA2DS2-VASc Score,baseline,Claude Opus 4.5,high,A,A,A,1,215.0,1387.0,1386.0
IT134,CHA2DS2-VASc Score,irr_to_det_2x,Claude Opus 4.5,high,A,A,A,1,267.0,966.0,965.0
IT134,CHA2DS2-VASc Score,irr_to_det_4x,Claude Opus 4.5,high,A,A,A,1,381.0,961.0,960.0
IT134,CHA2DS2-VASc Score,irr_to_det_matched,Claude Opus 4.5,high,A,A,A,1,223.0,1205.0,1204.0
IT134,CHA2DS2-VASc Score,irr_to_und_2x,Claude Opus 4.5,high,A,A,A,1,267.0,1135.0,1134.0
IT134,CHA2DS2-VASc Score,irr_to_und_4x,Claude Opus 4.5,high,A,A,A,1,381.0,1890.0,1889.0
IT134,CHA2DS2-VASc Score,irr_to_und_matched,Claude Opus 4.5,high,A,A,A,1,223.0,920.0,919.0
IT134,CHA2DS2-VASc Score,rel_to_det,Claude Opus 4.5,high,A,A,A,1,220.0,1297.0,1296.0
IT134,CHA2DS2-VASc Score,rel_to_und,Claude Opus 4.5,high,A,A,A,1,221.0,996.0,995.0
IT138,CHA2DS2-VASc Score,baseline,Claude Opus 4.5,high,A,A,A,1,179.0,1287.0,1286.0
IT138,CHA2DS2-VASc Score,irr_to_det_2x,Claude Opus 4.5,high,A,A,A,1,231.0,914.0,913.0
IT138,CHA2DS2-VASc Score,irr_to_det_4x,Claude Opus 4.5,high,A,A,A,1,345.0,1163.0,1162.0
IT138,CHA2DS2-VASc Score,irr_to_det_matched,Claude Opus 4.5,high,A,A,A,1,187.0,1715.0,1714.0
IT138,CHA2DS2-VASc Score,irr_to_und_2x,Claude Opus 4.5,high,A,A,A,1,231.0,905.0,904.0
IT138,CHA2DS2-VASc Score,irr_to_und_4x,Claude Opus 4.5,high,A,A,A,1,345.0,925.0,924.0
IT138,CHA2DS2-VASc Score,irr_to_und_matched,Claude Opus 4.5,high,A,A,A,1,187.0,615.0,614.0
IT138,CHA2DS2-VASc Score,rel_to_det,Claude Opus 4.5,high,A,A,A,1,185.0,553.0,552.0
IT138,CHA2DS2-VASc Score,rel_to_und,Claude Opus 4.5,high,A,A,A,1,194.0,1314.0,1313.0
IT140,CHA2DS2-VASc Score,baseline,Claude Opus 4.5,high,B,B,B,1,192.0,804.0,803.0
IT140,CHA2DS2-VASc Score,irr_to_det_2x,Claude Opus 4.5,high,B,B,B,1,244.0,743.0,742.0
IT140,CHA2DS2-VASc Score,irr_to_det_4x,Claude Opus 4.5,high,B,B,B,1,358.0,1461.0,1460.0
IT140,CHA2DS2-VASc Score,irr_to_det_matched,Claude Opus 4.5,high,B,B,B,1,200.0,875.0,874.0
IT140,CHA2DS2-VASc Score,irr_to_und_2x,Claude Opus 4.5,high,B,B,B,1,244.0,955.0,954.0
IT140,CHA2DS2-VASc Score,irr_to_und_4x,Claude Opus 4.5,high,B,B,B,1,358.0,789.0,788.0
IT140,CHA2DS2-VASc Score,irr_to_und_matched,Claude Opus 4.5,high,B,B,B,1,200.0,1227.0,1226.0
IT140,CHA2DS2-VASc Score,rel_to_det,Claude Opus 4.5,high,B,B,B,1,196.0,861.0,860.0
IT140,CHA2DS2-VASc Score,rel_to_und,Claude Opus 4.5,high,B,B,B,1,198.0,1235.0,1234.0
IT148,CHADS2 Score,baseline,Claude Opus 4.5,high,A,A,A,1,179.0,562.0,561.0
IT148,CHADS2 Score,irr_to_det_2x,Claude Opus 4.5,high,A,A,A,1,222.0,628.0,627.0
IT148,CHADS2 Score,irr_to_det_4x,Claude Opus 4.5,high,A,A,A,1,297.0,678.0,677.0
IT148,CHADS2 Score,irr_to_det_matched,Claude Opus 4.5,high,A,A,A,1,188.0,736.0,735.0
IT148,CHADS2 Score,irr_to_und_2x,Claude Opus 4.5,high,A,A,A,1,222.0,645.0,644.0
IT148,CHADS2 Score,irr_to_und_4x,Claude Opus 4.5,high,A,A,A,1,297.0,700.0,699.0
IT148,CHADS2 Score,irr_to_und_matched,Claude Opus 4.5,high,A,A,A,1,188.0,646.0,645.0
IT148,CHADS2 Score,rel_to_det,Claude Opus 4.5,high,A,A,A,1,187.0,635.0,634.0
IT148,CHADS2 Score,rel_to_und,Claude Opus 4.5,high,A,A,A,1,186.0,540.0,539.0
IT149,CHADS2 Score,baseline,Claude Opus 4.5,high,A,A,A,1,185.0,434.0,433.0
IT149,CHADS2 Score,irr_to_det_2x,Claude Opus 4.5,high,A,A,A,1,228.0,680.0,679.0
IT149,CHADS2 Score,irr_to_det_4x,Claude Opus 4.5,high,A,A,A,1,303.0,608.0,607.0
IT149,CHADS2 Score,irr_to_det_matched,Claude Opus 4.5,high,A,A,A,1,194.0,603.0,602.0
IT149,CHADS2 Score,irr_to_und_2x,Claude Opus 4.5,high,A,A,A,1,228.0,601.0,600.0
IT149,CHADS2 Score,irr_to_und_4x,Claude Opus 4.5,high,A,A,A,1,303.0,608.0,607.0
IT149,CHADS2 Score,irr_to_und_matched,Claude Opus 4.5,high,A,A,A,1,194.0,628.0,627.0
IT149,CHADS2 Score,rel_to_det,Claude Opus 4.5,high,A,A,A,1,193.0,680.0,679.0
IT149,CHADS2 Score,rel_to_und,Claude Opus 4.5,high,A,A,A,1,193.0,497.0,496.0
IT150,CHADS2 Score,baseline,Claude Opus 4.5,high,B,B,B,1,184.0,418.0,417.0
IT150,CHADS2 Score,irr_to_det_2x,Claude Opus 4.5,high,B,B,B,1,227.0,632.0,631.0
IT150,CHADS2 Score,irr_to_det_4x,Claude Opus 4.5,high,B,B,B,1,302.0,914.0,913.0
IT150,CHADS2 Score,irr_to_det_matched,Claude Opus 4.5,high,B,B,B,1,193.0,471.0,470.0
IT150,CHADS2 Score,irr_to_und_2x,Claude Opus 4.5,high,B,B,B,1,227.0,570.0,569.0
IT150,CHADS2 Score,irr_to_und_4x,Claude Opus 4.5,high,B,B,B,1,302.0,792.0,791.0
IT150,CHADS2 Score,irr_to_und_matched,Claude Opus 4.5,high,B,B,B,1,193.0,616.0,615.0
IT150,CHADS2 Score,rel_to_det,Claude Opus 4.5,high,B,B,B,1,191.0,550.0,549.0
IT150,CHADS2 Score,rel_to_und,Claude Opus 4.5,high,B,B,B,1,192.0,429.0,428.0
IT152,CHADS2 Score,baseline,Claude Opus 4.5,high,B,B,B,1,181.0,449.0,448.0
IT152,CHADS2 Score,irr_to_det_2x,Claude Opus 4.5,high,B,B,B,1,224.0,593.0,592.0
IT152,CHADS2 Score,irr_to_det_4x,Claude Opus 4.5,high,B,B,B,1,299.0,619.0,618.0
IT152,CHADS2 Score,irr_to_det_matched,Claude Opus 4.5,high,B,B,B,1,190.0,531.0,530.0
IT152,CHADS2 Score,irr_to_und_2x,Claude Opus 4.5,high,B,B,B,1,224.0,434.0,433.0
IT152,CHADS2 Score,irr_to_und_4x,Claude Opus 4.5,high,B,B,B,1,299.0,545.0,544.0
IT152,CHADS2 Score,irr_to_und_matched,Claude Opus 4.5,high,B,B,B,1,190.0,452.0,451.0
IT152,CHADS2 Score,rel_to_det,Claude Opus 4.5,high,B,B,B,1,188.0,507.0,506.0
IT152,CHADS2 Score,rel_to_und,Claude Opus 4.5,high,B,B,B,1,187.0,673.0,672.0
IT153,CHADS2 Score,baseline,Claude Opus 4.5,high,A,A,A,1,185.0,396.0,395.0
IT153,CHADS2 Score,irr_to_det_2x,Claude Opus 4.5,high,A,A,A,1,228.0,661.0,660.0
IT153,CHADS2 Score,irr_to_det_4x,Claude Opus 4.5,high,A,A,A,1,303.0,511.0,510.0
IT153,CHADS2 Score,irr_to_det_matched,Claude Opus 4.5,high,A,A,A,1,194.0,445.0,444.0
IT153,CHADS2 Score,irr_to_und_2x,Claude Opus 4.5,high,A,A,A,1,228.0,477.0,476.0
IT153,CHADS2 Score,irr_to_und_4x,Claude Opus 4.5,high,A,A,A,1,303.0,779.0,778.0
IT153,CHADS2 Score,irr_to_und_matched,Claude Opus 4.5,high,A,A,A,1,194.0,519.0,518.0
IT153,CHADS2 Score,rel_to_det,Claude Opus 4.5,high,A,A,A,1,192.0,742.0,741.0
IT153,CHADS2 Score,rel_to_und,Claude Opus 4.5,high,A,A,A,1,192.0,467.0,466.0
IT158,CHADS2 Score,baseline,Claude Opus 4.5,high,B,B,B,1,168.0,343.0,342.0
IT158,CHADS2 Score,irr_to_det_2x,Claude Opus 4.5,high,B,B,B,1,211.0,545.0,544.0
IT158,CHADS2 Score,irr_to_det_4x,Claude Opus 4.5,high,B,B,B,1,286.0,632.0,631.0
IT158,CHADS2 Score,irr_to_det_matched,Claude Opus 4.5,high,B,B,B,1,177.0,564.0,563.0
IT158,CHADS2 Score,irr_to_und_2x,Claude Opus 4.5,high,B,B,B,1,211.0,423.0,422.0
IT158,CHADS2 Score,irr_to_und_4x,Claude Opus 4.5,high,B,B,B,1,286.0,379.0,378.0
IT158,CHADS2 Score,irr_to_und_matched,Claude Opus 4.5,high,B,B,B,1,177.0,396.0,395.0
IT158,CHADS2 Score,rel_to_det,Claude Opus 4.5,high,B,B,B,1,175.0,401.0,400.0
IT158,CHADS2 Score,rel_to_und,Claude Opus 4.5,high,B,B,B,1,175.0,386.0,385.0
IT162,CHADS2 Score,baseline,Claude Opus 4.5,high,A,A,A,1,201.0,489.0,488.0
IT162,CHADS2 Score,irr_to_det_2x,Claude Opus 4.5,high,A,A,A,1,244.0,830.0,829.0
IT162,CHADS2 Score,irr_to_det_4x,Claude Opus 4.5,high,A,A,A,1,319.0,744.0,743.0
IT162,CHADS2 Score,irr_to_det_matched,Claude Opus 4.5,high,A,A,A,1,210.0,738.0,737.0
IT162,CHADS2 Score,irr_to_und_2x,Claude Opus 4.5,high,A,A,A,1,244.0,531.0,530.0
IT162,CHADS2 Score,irr_to_und_4x,Claude Opus 4.5,high,A,A,A,1,319.0,737.0,736.0
IT162,CHADS2 Score,irr_to_und_matched,Claude Opus 4.5,high,A,A,A,1,210.0,474.0,473.0
IT162,CHADS2 Score,rel_to_det,Claude Opus 4.5,high,A,A,A,1,209.0,492.0,491.0
IT162,CHADS2 Score,rel_to_und,Claude Opus 4.5,high,A,A,A,1,207.0,506.0,505.0
IT164,CHADS2 Score,baseline,Claude Opus 4.5,high,B,B,B,1,184.0,1410.0,1409.0
IT164,CHADS2 Score,irr_to_det_2x,Claude Opus 4.5,high,B,B,B,1,227.0,3803.0,3802.0
IT164,CHADS2 Score,irr_to_det_4x,Claude Opus 4.5,high,B,B,B,1,302.0,967.0,966.0
IT164,CHADS2 Score,irr_to_det_matched,Claude Opus 4.5,high,B,B,B,1,193.0,528.0,527.0
IT164,CHADS2 Score,irr_to_und_2x,Claude Opus 4.5,high,B,B,B,1,227.0,1318.0,1317.0
